node_id,x_km,y_km,n_total,n_ge_mc,mean_mag_ge_mc,b_value,b_boot_mean,b_boot_std,b_ci_low,b_ci_high,reliability_class,valid_flag,window_name,radius_km,longitude,latitude
77,-9.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.64263475487834,35.38794530301061
78,-8.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.63162829918298,35.387953872406946
79,-7.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.62062184129034,35.387961433640235
80,-6.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.60961538147505,35.387967986710045
81,-5.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.59860892001178,35.38797353161594
82,-4.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.58760245717522,35.38797806835759
83,-3.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.57659599323999,35.387981596934715
84,-2.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.56558952848077,35.3879841173471
85,-1.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.55458306317222,35.38798562959461
86,0.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.54357659758901,35.387986133677124
87,1.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.53257013200579,35.38798562959461
88,2.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.52156366669725,35.3879841173471
89,3.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.51055720193803,35.387981596934715
90,4.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.4995507380028,35.38797806835759
91,5.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.48854427516623,35.38797353161594
92,6.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.47753781370295,35.387967986710045
93,7.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.46653135388766,35.387961433640235
94,8.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.45552489599504,35.387953872406946
95,9.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.44451844029967,35.38794530301061
96,10.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.4335119870763,35.38793572545176
97,11.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.42250553659953,35.38792513973101
98,12.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.41149908914404,35.387913545848974
99,13.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.40049264498452,35.387900943806386
100,14.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.38948620439558,35.387887333604034
101,15.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.37847976765188,35.38787271524272
102,16.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.36747333502811,35.38785708872338
103,17.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.35646690679889,35.38784045404694
104,18.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.34546048323891,35.38782281121444
105,19.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.33445406462278,35.38780416022697
106,20.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.32344765122518,35.387784501085676
107,21.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.31244124332076,35.38776383379176
108,22.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.30143484118418,35.387742158346484
109,23.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.29042844509004,35.387719474751194
110,24.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.27942205531306,35.38769578300729
111,25.0,-37.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.26841567212782,35.387671083116224
112,-30.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.87380617008131,35.39654562773182
113,-29.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.86279859603147,35.39657537378301
114,-28.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.85179101401224,35.396604111510555
115,-27.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.84078342429842,35.39663184091271
116,-26.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.82977582716482,35.39665856198776
117,-25.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.8187682228862,35.396684274734056
118,-24.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.80776061173741,35.39670897915004
119,-23.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.79675299399314,35.396732675234155
120,-22.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.7857453699283,35.39675536298497
121,-21.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.77473773981761,35.39677704240109
122,-20.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.76373010393588,35.396797713481156
123,-19.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.75272246255794,35.396817376223936
124,-18.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.74171481595859,35.39683603062819
125,-17.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.73070716441265,35.39685367669279
126,-16.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.71969950819486,35.396870314416624
127,-15.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.70869184758008,35.39688594379869
128,-14.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.6976841828431,35.39690056483803
129,-13.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.68667651425874,35.39691417753374
130,-12.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.6756688421018,35.396926781884964
131,-11.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.6646611666471,35.396938377890955
132,-10.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.65365348816943,35.39694896555098
133,-9.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.6426458069436,35.39695854486441
134,-8.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.63163812324446,35.396967115830634
135,-7.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.62063043734679,35.39697467844912
136,-6.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.60962274952544,35.39698123271942
137,-5.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.59861506005517,35.39698677864112
138,-4.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.58760736921084,35.39699131621389
139,-3.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.57659967726721,35.39699484543746
140,-2.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.56559198449919,35.396997366311574
141,-1.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.55458429118151,35.396998878836115
142,0.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.54357659758901,35.39699938301097
143,1.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.5325689039965,35.396998878836115
144,2.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.52156121067883,35.396997366311574
145,3.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.51055351791081,35.39699484543746
146,4.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.49954582596718,35.39699131621389
147,5.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.48853813512285,35.39698677864112
148,6.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.47753044565258,35.39698123271942
149,7.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.46652275783123,35.39697467844912
150,8.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.45551507193356,35.396967115830634
151,9.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.44450738823441,35.39695854486441
152,10.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.4334997070086,35.39694896555098
153,11.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.42249202853093,35.396938377890955
154,12.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.41148435307622,35.396926781884964
155,13.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.40047668091928,35.39691417753374
156,14.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.38946901233491,35.39690056483803
157,15.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.37846134759793,35.39688594379869
158,16.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.36745368698315,35.396870314416624
159,17.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.35644603076537,35.39685367669279
160,18.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.34543837921942,35.39683603062819
161,19.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.33443073262008,35.396817376223936
162,20.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.32342309124213,35.396797713481156
163,21.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.31241545536041,35.39677704240109
164,22.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.30140782524971,35.39675536298497
165,23.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.29040020118488,35.396732675234155
166,24.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.27939258344061,35.39670897915004
167,25.0,-36.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.2683849722918,35.396684274734056
168,-30.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.8738430232993,35.40555878045362
169,-29.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.86283422085233,35.40558853195479
170,-28.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.85182541043153,35.4056172749476
171,-27.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.84081659231192,35.40564500943029
172,-26.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.8298077667684,35.40567173540111
173,-25.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.81879893407589,35.40569745285845
174,-24.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.80779009450936,35.40572216180073
175,-23.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.79678124834373,35.40574586222641
176,-22.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.785772395854,35.40576855413404
177,-21.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.77476353731508,35.405790237522226
178,-20.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.76375467300194,35.40581091238965
179,-19.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.75274580318954,35.405830578735014
180,-18.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.74173692815282,35.405849236557096
181,-17.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.73072804816674,35.4058668858548
182,-16.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.71971916350626,35.405883526626994
183,-15.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.70871027444632,35.40589915887267
184,-14.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.69770138126192,35.405913782590865
185,-13.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.68669248422798,35.40592739778069
186,-12.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.67568358361947,35.405940004441284
187,-11.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.6646746797114,35.40595160257189
188,-10.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.65366577277868,35.405962192171785
189,-9.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.64265686309626,35.40597177324034
190,-8.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.63164795093917,35.40598034577692
191,-7.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.62063903658235,35.40598790978103
192,-6.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.60963012030074,35.40599446525221
193,-5.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.59862120236932,35.40600001219004
194,-4.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.58761228306307,35.40600455059418
195,-3.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.57660336265694,35.40600808046437
196,-2.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.5655944414259,35.40601060180036
197,-1.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.55458551964493,35.406012114602035
198,0.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.54357659758901,35.406012618869255
199,1.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.53256767553309,35.406012114602035
200,2.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.52155875375212,35.40601060180036
201,3.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.51054983252108,35.40600808046437
202,4.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.49954091211495,35.40600455059418
203,5.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.4885319928087,35.40600001219004
204,6.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.47752307487728,35.40599446525221
205,7.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.46651415859567,35.40598790978103
206,8.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.45550524423885,35.40598034577692
207,9.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.44449633208175,35.40597177324034
208,10.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.43348742239934,35.405962192171785
209,11.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.42247851546662,35.40595160257189
210,12.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.41146961155853,35.405940004441284
211,13.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.40046071095004,35.40592739778069
212,14.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.3894518139161,35.405913782590865
213,15.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.3784429207317,35.40589915887267
214,16.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.36743403167176,35.405883526626994
215,17.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.35642514701128,35.4058668858548
216,18.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.34541626702519,35.405849236557096
217,19.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.33440739198848,35.405830578735014
218,20.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.32339852217606,35.40581091238965
219,21.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.31238965786294,35.405790237522226
220,22.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.30138079932402,35.40576855413404
221,23.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.29037194683428,35.40574586222641
222,24.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.27936310066866,35.40572216180073
223,25.0,-35.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.26835426110213,35.40569745285845
224,-30.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.87387989014789,35.41457191967261
225,-29.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.86286985884948,35.41460167662548
226,-28.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.85185981957284,35.41463042488518
227,-27.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.84084977259303,35.41465816444996
228,-26.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.82983971818526,35.41468489531809
229,-25.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.8188296566245,35.41471061748794
230,-24.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.80781958818591,35.41473533095792
231,-23.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.7968095131446,35.414759035726505
232,-22.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.78579943177564,35.414781731792246
233,-21.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.77478934435416,35.41480341915374
234,-20.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.76377925115526,35.414824097809664
235,-19.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.75276915245402,35.414843767758725
236,-18.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.74175904852555,35.414862428999726
237,-17.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.73074893964503,35.41488008153152
238,-16.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.71973882608746,35.41489672535302
239,-15.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.70872870812802,35.414912360463184
240,-14.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.69771858604182,35.414926986861076
241,-13.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.68670846010397,35.41494060454578
242,-12.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.67569833058957,35.41495321351647
243,-11.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.66468819777373,35.414964813772336
244,-10.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.65367806193159,35.41497540531271
245,-9.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.64266792333825,35.414984988136915
246,-8.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.63165778226885,35.41499356224436
247,-7.0,-34.0,0,0,,,,,,insufficient,0,,pre_separator,5.0,-117.62064763899848,35.41500112763453
